65  86
47  6
58  6
76  65
39  43
83  34
96  42
39  86
87  54
54  88
83  72
16  13
86  90
66  95
64  58
30  6
77  27
2  5
98  76
72  67
7  87
57  24
94  94
22  51
57  33
71  0
45  38
22  70
24  97
38  79
37  44
55  77
18  91
66  41
46  99
88  28
82  94
44  69
80  21
27  73
74  24
27  55
43  13
19  21
59  35
45  50
33  11
87  8
83  71
68  61
51  2
45  34
76  78
43  69
83  9
5  20
44  8
2  55
33  95
47  52
90  27
28  58
3  16
89  73
67  20
68  79
29  80
41  35
4  22
54  85
67  3
25  83
12  32
45  63
86  34
23  97
6  19
60  16
19  69
65  84
98  65
22  84
12  53
39  28
90  15
76  99
44  70
83  51
79  76
64  77
99  64
76  73
60  69
24  87
78  80
71  24
71  63
91  8
94  64
52  11
92  23
49  88
41  14
98  51
16  74
54  32
12  74
70  95
27  80
78  72
0  16
4  51
23  69
85  97
7  3
12  97
21  45
21  98
80  6
26  37
72  22
88  55
67  80
67  77
10  71
54  4
40  41
25  99
97  20
92  52
7  20
87  29
61  55
6  68
90  84
55  94
37  27
30  91
5  65
52  84
58  8
40  70
9  29
49  80
81  17
61  84
26  46
16  67
53  58
93  49
4  88
18  32
53  32
38  86
84  20
4  9
53  52
23  61
18  14
80  38
67  57
76  52
77  60
4  35
27  74
1  94
99  11
99  47
98  1
72  59
23  50
40  59
85  53
10  33
95  91
4  39
5  47
0  93
12  17
30  27
91  94
13  37
62  56
90  1
55  99
13  52
87  85
11  66
63  10
54  72
81  59
77  73
72  38
90  72
96  1
10  87
20  60
31  50
42  88
88  61
58  52
88  92
68  26
20  8
10  30
15  16
42  11
96  13
74  82
61  22
99  53
18  53
96  32
38  37
22  20
56  54
34  42
90  99
32  54
65  24
54  84
77  26
38  52
52  57
54  36
18  78
60  15
78  78
11  86
95  53
44  11
62  8
25  64
71  56
80  73
44  43
73  75
40  58
76  58
2  26
27  14
92  72
8  66
67  35
92  73
87  67
62  98
76  36
53  30
49  44
36  75
31  66
22  25
96  27
72  58
93  98
49  22
8  37
75  18
96  70
51  9
97  45
69  68
28  95
65  34
24  32
7  91
47  80
75  22
34  57
79  83
66  61
2  33
21  51
29  30
34  69
36  19
91  25
41  2
4  23
76  59
25  81
40  88
69  20
17  42
98  91
28  94
58  93
68  57
62  73
85  67
80  81
94  41
13  49
98  90
3  25
35  65
61  80
9  72
60  9
13  11
32  79
24  69
18  54
30  28
25  31
47  62
26  35
27  59
6  60
63  4
80  24
57  53
24  89
49  51
69  96
84  32
55  44
88  84
4  74
3  20
63  87
6  82
93  67
7  68
22  8
87  79
72  64
20  4
34  79
84  13
41  58
2  12
3  80
94  0
82  61
19  32
22  0
7  99
6  94
23  95
43  86
81  71
86  88
33  32
14  38
35  78
45  76
81  34
51  71
31  8
3  60
98  82
45  96
65  58
64  94
29  75
25  6
35  64
10  69
23  48
17  62
70  29
44  68
15  31
34  23
5  93
94  44
13  24
57  74
40  19
15  1
84  46
42  22
51  8
12  47
95  61
11  47
77  63
16  84
46  97
2  65
0  21
39  52
37  9
19  47
92  79
66  27
10  6
29  41
73  40
56  28
89  77
58  47
46  72
0  71
31  13
53  77
43  2
48  63
93  96
71  41
84  3
44  75
75  16
55  49
7  17
37  79
89  56
33  61
31  25
56  67
2  22
62  3
54  76
64  41
39  56
6  13
97  75
97  6
42  37
81  69
6  97
16  90
17  40
65  46
5  14
23  0
36  20
36  13
78  33
60  40
67  88
77  12
40  39
82  14
67  68
43  89
32  64
99  72
82  12
72  84
35  94
41  25
30  81
18  60
24  46
37  39
24  80
56  73
51  84
99  75
35  72
80  2
51  25
48  93
74  61
53  78
84  17
24  12
1  42
96  60
63  49
53  54
66  14
69  36
99  93
14  47
97  72
86  99
52  43
27  53
55  97
71  59
18  2
13  75
34  9
12  13
60  7
73  38
32  45
49  9
35  26
65  68
43  39
31  94
17  59
15  96
28  73
95  30
27  56
71  16
11  12
57  68
17  14
98  36
56  45
61  21
50  23
10  32
36  0
5  71
22  15
96  95
39  80
27  87
74  99
46  4
95  76
65  9
68  31
97  43
13  67
92  61
16  68
85  38
56  57
23  82
46  86
61  74
76  38
89  21
30  82
27  0
2  79
88  34
58  34
23  32
97  16
26  39
74  29
18  11
75  68
95  20
82  39
66  35
69  27
14  31
20  3
90  6
14  41
58  98
39  73
23  49
88  30
61  11
66  36
76  89
13  17
62  39
30  5
99  74
33  73
80  96
96  91
81  2
46  92
48  51
17  54
99  65
28  86
19  60
5  7
19  24
93  4
27  75
45  91
5  76
25  35
0  86
39  66
73  87
29  63
19  72
45  44
59  53
40  83
41  63
59  11
65  48
20  2
43  34
24  51
83  37
56  81
19  96
41  33
45  30
29  9
21  48
81  46
80  29
48  38
58  75
91  56
78  46
61  36
36  89
1  9
93  0
89  70
26  60
8  46
86  12
26  65
15  41
56  86
81  37
68  83
6  29
55  7
74  11
16  19
29  59
26  98
46  51
63  19
65  60
42  93
72  31
45  13
70  5
77  66
86  85
90  52
20  91
24  71
16  55
86  76
54  73
36  65
31  35
19  48
25  74
16  8
70  11
22  34
36  54
99  8
56  47
70  58
73  92
26  63
54  94
50  25
27  12
57  19
96  74
68  55
19  27
53  73
62  15
95  55
29  71
79  27
6  11
16  29
95  63
90  95
24  29
23  31
82  75
67  86
68  16
81  63
13  30
35  98
85  74
14  4
19  88
87  83
29  5
62  77
79  46
33  54
21  65
52  69
3  93
18  47
98  19
72  34
51  65
79  29
34  40
43  79
12  96
8  83
90  54
68  96
62  10
40  94
36  15
29  53
53  99
93  3
38  65
12  40
73  88
9  67
15  14
8  48
15  84
74  68
38  91
36  37
64  31
22  71
38  94
22  11
64  52
83  98
65  5
13  22
64  40
47  2
24  38
4  75
14  29
20  41
28  49
58  64
87  10
57  22
77  79
55  80
38  20
81  47
31  81
28  4
24  68
62  21
90  70
72  42
34  45
6  73
98  69
96  87
83  20
48  46
9  92
6  37
92  96
47  79
11  56
90  2
52  64
34  31
94  74
8  40
41  39
40  18
35  21
52  0
76  48
67  44
69  78
25  39
36  66
55  20
50  36
54  3
74  57
82  54
87  24
14  62
90  51
88  74
81  85
81  49
56  6
5  3
77  40
46  94
46  61
43  38
83  1
78  50
21  55
5  11
14  14
81  0
34  64
57  96
43  14
47  86
8  16
38  41
69  74
59  58
94  26
6  24
74  2
18  75
6  39
44  64
44  65
91  49
11  59
77  84
70  3
65  8
48  29
18  86
11  40
4  99
14  13
76  51
18  19
51  62
32  78
47  83
64  74
97  97
45  12
74  34
75  48
33  40
85  40
92  97
53  56
83  69
27  70
36  55
87  51
52  10
63  92
77  23
33  52
99  39
10  64
82  38
7  39
7  14
28  56
99  83
11  30
66  16
90  12
11  25
18  36
7  65
81  67
97  53
63  85
88  40
50  6
8  17
32  73
90  21
8  25
99  91
48  14
73  0
89  60
82  25
84  55
64  7
10  25
75  36
0  98
17  82
77  99
70  26
10  49
49  16
18  18
58  63
33  68
35  91
95  1
77  82
89  88
41  18
25  17
58  10
93  25
77  91
5  1
88  77
63  93
39  13
13  43
22  88
95  4
61  42
73  43
83  66
65  21
7  19
66  45
81  96
0  57
30  75
78  44
68  6
70  31
14  65
94  85
54  9
63  55
56  99
30  96
90  41
46  9
39  83
5  61
13  98
59  19
3  91
49  39
38  27
95  7
94  86
28  81
25  9
51  12
61  94
46  54
75  92
10  42
48  15
78  1
80  66
80  68
8  22
49  49
15  10
89  27
32  77
55  15
66  20
6  28
86  94
90  82
12  89
74  10
89  87
26  21
81  93
35  76
35  51
66  24
16  85
76  79
1  95
55  32
69  47
9  38
89  50
84  35
71  19
35  95
11  82
13  45
40  77
2  50
34  13
27  76
99  57
50  0
76  8
9  21
20  13
58  72
5  35
15  62
65  50
87  45
12  79
1  2
23  7
44  87
22  77
22  7
64  23
59  56
48  89
66  15
47  75
3  98
13  79
7  86
47  8
84  61
19  65
51  13
4  86
60  98
67  96
3  72
58  84
97  23
63  11
64  81
26  10
54  42
29  47
72  14
2  25
28  45
35  63
98  56
3  66
55  86
22  97
98  20
36  73
6  81
60  66
91  70
14  61
32  76
81  32
55  35
90  20
48  90
40  34
75  52
22  68
55  83
49  79
43  72
92  12
5  87
25  46
81  44
64  26
8  68
56  10
38  88
56  59
53  4
83  33
12  45
95  84
39  99
98  23
0  99
43  33
14  12
28  27
78  48
33  92
39  89
42  84
29  44
14  16
76  69
63  56
75  85
70  42
73  23
7  5
9  6
17  38
10  79
6  30
31  72
78  82
85  22
46  36
29  8
9  10
30  37
41  7
73  12
55  45
98  87
96  11
0  29
15  85
86  95
9  27
62  83
54  68
73  19
57  10
93  30
18  58
45  74
4  24
14  7
83  67
90  40
52  30
82  63
58  67
35  41
90  29
79  84
19  18
39  25
92  39
16  42
6  26
38  59
26  25
4  7
38  57
96  46
39  94
62  33
35  67
17  85
84  80
77  61
91  36
84  78
84  39
41  30
49  41
34  59
84  75
84  52
62  36
38  61
27  33
95  74
22  40
3  1
35  57
38  50
81  81
86  98
50  14
51  70
69  91
72  77
50  15
85  76
93  76
87  11
25  28
29  97
13  38
93  86
73  70
12  75
67  83
38  32
74  70
21  7
53  29
55  79
67  38
60  2
24  26
11  93
92  34
32  5
48  33
40  95
15  35
80  12
97  18
49  5
12  69
52  60
8  8
91  33
54  67
0  25
60  27
70  9
4  98
10  98
93  36
51  97
73  82
81  73
50  81
13  4
17  65
93  72
26  62
99  61
14  73
3  19
8  92
49  67
96  6
68  38
47  60
51  81
39  90
18  42
6  43
60  63
92  93
66  94
53  24
25  87
29  7
75  70
77  78
55  70
42  16
97  21
56  48
4  76
18  15
0  7
29  19
84  72
81  35
78  41
77  29
47  96
63  70
67  40
8  9
36  11
4  53
66  87
7  49
4  65
41  98
1  11
24  98
17  21
79  38
45  32
1  38
11  94
73  33
41  85
42  38
91  9
2  82
61  33
5  9
26  74
79  94
92  91
58  7
38  26
86  38
39  12
71  65
39  35
92  62
13  73
24  59
36  57
53  55
97  44
7  0
40  69
39  0
32  63
3  84
73  30
12  3
41  59
64  6
10  94
19  25
53  59
69  97
73  56
39  70
93  85
90  28
94  11
76  92
38  70
21  70
15  99
37  2
22  13
66  17
87  89
50  98
31  23
77  14
75  13
89  23
83  7
94  48
12  21
95  90
51  89
46  95
94  45
0  77
11  35
96  12
51  49
6  74
98  28
14  54
85  11
23  62
70  60
41  56
24  93
5  33
70  39
53  89
92  22
61  37
95  85
49  1
66  77
63  6
8  70
66  48
76  93
81  42
91  53
33  41
32  56
55  75
95  35
76  1
48  20
44  62
4  27
25  56
17  41
93  54
88  14
91  99
33  12
57  21
67  13
35  81
7  43
0  52
74  21
2  13
90  69
92  35
16  78
72  72
20  9
29  68
54  12
55  87
89  53
76  14
23  9
55  10
94  20
50  27
78  18
88  42
80  72
82  36
80  25
40  1
55  0
71  89
98  9
95  83
29  61
75  40
71  23
1  88
65  52
6  10
0  9
5  88
85  59
39  59
57  87
60  34
27  81
71  77
22  58
0  53
3  42
94  35
97  41
49  71
32  49
49  53
97  99
28  53
39  82
5  63
0  89
5  19
23  53
10  23
57  97
63  29
55  47
75  61
31  67
87  99
69  45
13  15
88  33
6  46
27  45
53  61
41  65
52  37
85  87
17  39
16  2
68  52
23  98
12  4
14  3
57  27
41  72
29  6
10  8
80  91
39  75
18  93
43  8
84  51
75  62
25  98
3  22
9  64
87  82
26  24
27  61
64  51
49  18
76  15
79  12
24  99
87  38
50  9
77  37
8  63
12  46
28  44
74  97
31  88
20  11
52  8
4  1
13  71
53  91
16  58
7  4
90  39
2  9
99  7
95  41
50  29
84  58
89  67
51  59
77  46
74  9
71  60
91  57
60  45
73  94
35  79
86  3
71  9
47  81
11  32
91  3
92  59
12  94
22  53
15  27
84  34
54  26
54  64
17  36
32  92
18  83
21  50
16  12
83  3
40  5
68  20
99  98
71  47
56  95
2  63
90  79
99  12
16  61
47  82
69  80
97  92
91  58
66  89
5  84
13  46
96  25
93  81
71  80
62  6
25  19
10  10
71  38
93  70
9  87
33  75
98  39
53  11
21  14
13  1
86  62
77  6
56  8
41  43
42  60
94  89
76  20
66  4
7  21
79  66
21  10
98  47
83  15
63  72
58  81
67  49
68  69
62  70
75  4
1  39
6  84
89  30
53  21
11  17
47  25
55  23
7  58
24  54
11  10
81  55
97  5
59  54
92  24
75  79
71  96
61  18
82  33
34  82
19  50
15  23
30  54
13  50
26  71
58  33
60  51
97  19
62  53
12  16
20  88
81  29
47  5
63  8
20  85
88  46
96  71
93  10
20  47
56  56
32  89
65  1
4  91
82  97
9  31
14  11
99  6
60  41
77  56
73  34
86  33
44  9
64  97
93  20
60  17
30  33
99  78
88  53
80  87
16  25
6  42
45  21
94  75
34  70
20  26
26  91
88  4
49  45
6  61
6  48
55  58
81  24
90  96
27  19
86  29
81  5
15  45
5  16
42  98
73  68
66  7
5  59
86  14
48  71
64  96
7  71
68  42
74  72
97  82
88  62
9  47
69  15
27  72
94  56
68  13
16  98
65  4
97  91
81  60
44  26
38  1
15  20
30  0
17  93
0  43
52  23
50  49
73  50
60  39
21  89
53  76
7  73
83  63
9  55
22  63
58  11
47  38
2  4
56  58
35  73
24  86
67  58
58  65
89  14
48  56
59  63
97  95
36  42
9  56
51  61
25  44
51  80
25  51
85  56
40  13
42  90
56  12
21  43
94  83
65  81
68  17
36  3
88  6
25  20
59  32
86  10
47  49
15  77
86  32
65  66
51  22
56  7
27  67
65  38
82  31
96  18
83  70
60  90
78  84
28  96
37  20
38  30
41  9
63  17
5  64
3  78
41  6
60  31
50  40
39  15
62  40
80  5
53  1
69  7
8  99
21  62
67  50
34  7
38  39
37  51
85  1
49  0
54  75
74  76
30  44
99  15
76  82
12  6
17  0
70  96
21  30
43  98
87  22
61  91
25  69
12  44
67  76
47  88
86  96
14  76
0  26
23  90
4  96
84  19
34  3
29  65
70  41
96  58
1  67
57  70
16  39
1  91
5  27
37  56
95  96
37  77
9  53
15  89
75  57
45  45
72  12
40  60
91  11
1  51
75  41
73  54
90  86
41  20
18  29
20  99
0  22
3  14
52  56
1  19
83  29
38  93
78  88
51  4
8  89
65  41
60  70
31  2
1  62
20  42
79  58
23  67
31  40
54  30
53  12
62  82
82  83
19  83
52  89
75  86
55  74
4  80
78  87
18  30
7  32
60  77
53  82
84  28
11  7
70  80
74  94
1  41
87  27
65  27
58  70
45  51
54  18
12  43
67  55
17  58
90  68
99  19
99  90
26  9
75  99
91  92
4  55
13  47
4  59
79  20
29  28
84  29
57  2
79  74
92  41
20  84
32  21
44  67
33  55
28  20
6  59
21  86
80  30
73  21
51  66
7  74
57  28
27  82
78  67
99  97
49  11
47  76
24  75
96  98
64  90
18  7
72  89
42  0
84  59
65  90
42  62
33  8
24  19
47  61
20  55
56  24
69  5
13  14
23  63
76  98
31  32
86  79
37  72
20  0
50  13
26  26
74  27
71  4
14  68
23  46
15  61
70  2
98  54
13  93
5  60
62  84
18  66
67  99
56  11
14  48
7  1
81  22
10  77
52  46
91  96
36  96
32  91
16  34
75  32
93  66
26  40
69  63
39  51
35  48
99  76
69  19
2  69
75  54
83  42
15  29
82  90
6  56
69  77
14  72
20  96
38  58
61  5
30  93
77  50
53  18
18  69
54  23
61  45
11  1
19  20
81  23
50  57
93  69
39  34
75  34
52  28
28  35
68  39
31  46
5  67
93  55
40  10
77  7
65  72
79  19
81  10
43  88
49  20
59  88
69  59
40  16
96  75
90  3
21  93
93  24
69  0
84  93
67  46
16  46
60  78
15  40
45  97
75  21
37  66
94  67
26  49
50  48
54  55
52  19
22  38
37  4
85  88
35  27
53  8
26  64
90  83
83  27
52  85
74  25
3  99
74  67
0  83
97  60
34  66
48  75
82  48
46  65
87  95
90  81
87  63
57  0
92  51
85  36
78  31
33  78
65  43
99  46
6  9
82  55
15  71
3  87
48  40
0  78
18  71
47  51
95  65
43  95
19  53
34  74
2  57
45  29
15  18
16  18
62  7
98  16
47  45
94  21
70  19
14  63
57  40
97  34
73  20
3  5
42  35
5  34
96  28
93  64
66  63
28  83
29  23
10  90
11  53
23  52
49  65
23  41
43  85
83  6
84  11
38  67
79  23
41  27
31  36
30  74
33  77
18  31
28  69
50  17
33  29
78  64
59  21
35  10
7  52
77  58
8  71
56  1
7  89
99  92
16  75
46  24
25  40
73  2
29  49
30  39
27  21
91  19
43  80
86  72
19  29
3  47
91  24
40  65
94  59
40  22
22  67
31  15
16  86
42  25
34  99
54  2
5  75
36  38
24  57
97  37
76  37
33  59
95  31
92  63
14  26
29  17
83  59
44  99
80  3
40  27
57  88
1  76
87  28
50  73
54  43
76  5
24  37
60  91
60  75
10  21
37  15
64  15
63  58
1  52
0  92
67  4
64  34
50  80
19  2
59  25
72  46
62  85
7  53
30  10
67  23
42  32
63  41
49  38
99  22
62  37
73  45
47  99
8  18
91  44
88  24
7  57
25  5
65  40
3  56
52  53
48  41
4  11
29  90
73  53
36  26
67  45
13  81
73  9
3  69
29  96
22  82
3  85
43  82
41  75
31  86
59  97
31  95
16  4
91  80
57  66
58  77
54  59
11  99
13  87
36  24
19  54
59  18
53  34
10  1
46  18
93  83
69  99
0  32
90  61
22  5
37  45
37  53
86  49
91  30
35  31
35  14
77  80
13  78
5  22
74  62
88  43
40  0
72  3
73  80
9  46
6  64
46  78
35  86
44  88
60  42
5  54
76  41
34  12
5  29
78  25
24  72
92  71
71  51
44  18
73  36
99  20
58  60
57  89
36  33
98  73
73  63
48  5
0  54
62  18
60  59
88  27
17  25
30  89
95  99
59  20
25  30
3  88
55  89
42  86
59  83
17  83
93  47
97  13
97  84
25  53
71  52
29  60
46  45
31  26
13  70
61  43
97  17
85  86
99  60
24  24
50  42
39  8
0  56
73  3
90  30
54  54
65  45
73  96
42  80
59  47
97  79
70  0
59  85
47  10
88  18
12  88
11  89
7  93
32  12
30  62
28  87
47  32
91  77
91  67
7  34
2  71
79  1
85  85
85  45
92  74
25  62
79  78
27  18
74  40
53  70
68  70
76  64
6  57
34  52
80  13
68  21
20  89
30  41
91  68
79  67
64  89
17  43
52  62
67  97
13  86
92  1
94  79
46  58
26  36
52  33
88  45
15  72
91  79
10  62
47  69
69  26
8  43
94  82
1  99
15  94
12  50
91  12
41  48
21  37
16  81
36  98
0  66
43  6
4  36
20  43
2  11
38  7
21  44
72  56
99  77
56  78
71  39
57  46
33  30
53  74
10  73
3  3
26  84
42  94
23  5
60  56
97  4
54  11
10  34
52  76
70  70
8  36
32  43
58  35
85  7
54  83
72  23
8  96
29  89
39  85
7  94
23  66
89  97
21  3
78  54
35  32
37  30
10  46
72  75
66  85
63  18
26  89
55  69
11  69
16  37
89  29
75  27
79  98
39  44
65  47
0  6
40  35
3  75
59  34
84  53
46  89
48  76
37  68
51  98
49  8
8  30
20  40
3  52
36  14
87  1
78  10
0  63
26  28
91  0
57  92
45  4
96  61
67  6
36  82
53  19
34  51
40  47
28  50
21  79
77  9
1  3
35  74
85  78
11  33
87  47
19  46
39  22
34  63
10  93
63  60
30  38
51  0
65  70
2  77
92  66
48  80
52  50
93  31
24  52
70  16
18  33
43  17
85  43
66  52
52  54
56  96
21  67
81  26
15  48
40  93
80  95
73  6
85  46
80  89
43  10
3  57
6  99
79  64
75  80
73  39
94  15
95  28
59  84
69  60
61  24
48  18
38  51
75  50
64  79
23  87
9  88
3  15
28  55
33  4
31  47
36  46
35  99
82  23
3  63
45  0
38  35
77  28
45  33
9  84
58  16
31  93
37  28
34  85
70  89
48  27
26  72
19  92
41  55
13  48
92  19
51  14
61  2
67  72
5  91
75  53
95  72
80  39
75  10
54  46
98  61
6  18
58  88
34  29
36  76
47  95
15  97
39  11
60  82
17  11
51  77
26  14
0  24
53  84
20  67
64  3
30  49
39  71
1  23
67  8
3  96
65  85
16  7
85  64
76  17
64  70
50  72
88  60
30  84
65  29
82  29
29  85
70  37
3  68
95  59
13  76
92  32
19  89
97  71
10  95
83  23
31  14
17  6
22  89
98  77
59  59
26  22
11  0
49  94
61  81
57  60
99  86
38  72
79  71
5  72
68  2
42  70
4  0
59  60
14  34
96  36
60  99
35  83
39  69
43  60
39  93
46  62
78  91
38  54
7  81
10  2
43  20
36  28
9  58
91  75
21  97
44  63
49  21
49  13
84  49
39  10
99  18
47  77
2  85
24  88
74  43
45  70
35  11
49  4
51  5
87  74
28  13
75  72
9  15
64  47
92  40
19  85
75  39
42  96
50  61
82  59
80  99
36  41
52  16
45  16
77  30
3  33
77  4
74  66
38  22
6  51
62  43
59  93
22  90
2  28
47  68
96  92
7  26
72  19
80  71
55  6
2  76
27  88
47  67
85  83
28  26
7  48
42  72
0  69
81  6
94  24
66  82
59  30
87  88
63  61
74  33
86  73
61  48
12  99
65  96
83  48
93  57
68  81
79  43
62  9
23  96
47  35
6  31
43  36
31  96
11  43
79  89
33  62
59  41
29  4
63  96
28  23
20  93
19  30
78  56
22  30
70  71
14  97
1  26
42  55
31  10
57  56
50  74
17  23
51  73
68  77
29  16
29  1
19  10
26  82
1  81
60  6
79  9
25  63
17  98
91  26
39  33
37  55
55  91
14  30
75  94
49  85
18  9
5  25
0  68
9  4
60  88
3  59
87  52
66  92
79  30
41  99
44  14
20  23
34  32
73  89
14  86
13  74
25  72
19  67
60  80
55  30
26  67
79  52
2  27
7  98
56  61
32  41
24  77
18  94
85  90
34  15
67  66
16  41
0  65
18  57
78  36
20  39
87  0
2  8
19  37
3  53
20  29
50  30
90  66
4  6
33  24
54  7
59  71
52  38
35  40
36  71
48  91
19  61
77  39
84  40
2  19
12  63
57  26
92  7
14  78
16  59
59  52
50  24
8  53
76  67
59  37
93  79
98  94
62  89
89  8
43  65
15  57
60  30
83  99
46  41
23  37
59  76
80  8
88  93
31  37
86  81
60  10
15  54
60  61
3  79
89  71
52  72
30  65
25  50
41  3
26  31
86  20
59  50
46  73
36  17
18  27
50  77
88  23
9  34
35  54
88  29
66  18
93  8
2  1
31  38
33  79
61  15
5  92
16  49
99  1
51  6
26  0
28  15
78  13
69  92
62  31
81  72
96  10
44  50
30  66
47  48
27  35
47  57
33  39
60  74
9  0
97  66
35  15
4  12
82  10
75  49
30  57
30  36
96  8
32  59
2  87
36  62
60  8
80  58
72  40
66  0
77  2
55  5
96  83
62  4
78  19
2  54
24  40
65  65
10  3
9  19
94  42
37  85
73  90
74  74
5  13
90  42
5  36
11  63
4  87
41  93
70  62
5  10
43  54
28  77
3  64
38  0
19  90
40  45
41  57
4  2
37  11
60  26
20  46
22  81
17  99
70  91
92  17
46  10
14  46
82  86
93  95
21  13
93  53
8  52
45  92
21  58
29  21
72  51
89  85
71  69
28  21
85  21
48  58
60  18
59  33
4  61
34  81
48  32
20  1
36  21
0  23
10  66
24  81
99  85
65  37
26  20
4  68
49  30
37  7
71  2
69  93
80  46
36  47
78  52
65  59
21  21
11  2
96  23
56  55
28  74
79  28
37  61
48  17
17  72
86  11
54  8
21  74
76  22
45  77
91  71
90  49
5  80
51  29
81  48
28  79
89  55
23  84
96  43
11  37
77  96
57  94
43  51
38  13
70  47
86  5
41  41
83  81
3  70
2  90
31  75
20  17
13  91
87  77
27  17
42  36
63  91
29  2
79  77
14  27
43  91
3  29
29  55
45  84
74  39
96  30
2  45
3  10
8  60
1  17
83  61
43  63
64  80
19  17
48  60
11  41
13  83
71  50
59  74
71  10
96  17
20  53
25  15
74  83
64  21
73  13
31  54
67  26
54  71
24  9
41  11
21  42
32  31
77  55
38  10
39  20
87  71
55  12
67  34
5  56
75  59
45  5
55  95
22  21
35  55
91  40
75  71
43  46
20  77
82  3
81  88
10  43
42  77
62  57
78  17
73  73
40  17
12  0
52  66
7  10
37  95
81  56
49  6
10  9
59  55
26  96
67  1
94  55
75  15
40  24
35  70
78  11
29  13
3  77
23  51
42  8
14  49
3  17
1  68
91  93
57  41
47  14
6  77
22  98
8  79
7  83
70  6
10  85
99  45
78  8
80  93
27  20
7  11
7  30
56  30
8  34
90  98
48  52
39  41
68  63
73  93
97  77
21  66
9  71
19  12
64  67
45  19
6  0
81  53
47  71
90  85
39  45
97  36
43  61
76  56
89  93
31  83
86  19
23  6
96  50
87  6
69  53
44  52
21  94
98  10
8  73
56  53
79  36
30  12
69  4
29  29
15  95
28  31
87  35
53  71
65  61
18  25
51  63
77  65
63  21
21  9
70  67
59  22
3  39
96  54
93  16
68  66
80  60
59  73
19  56
98  86
8  26
13  84
96  73
12  60
69  28
45  55
98  64
88  2
78  51
55  46
69  57
93  56
60  13
46  71
86  82
89  9
